	V_cra Queen.x	V_cra Worker.x	V_vul Queen.x	V_vul Worker.x	A_caj Queen.x	A_caj Worker.x	P_can Queen.x	P_can Worker.x	A_pal Queen.x	A_pal Worker.x	M_cin Queen.x	M_cin Worker.x	M_bas Queen.x	M_bas Worker.x	P_qua Queen.x	P_qua Worker.x	B_mel Queen.x	B_mel Worker.x
OG0001822	31.22456391	32.60238861	256.0400348	172.7910705	203.1974556	63.10056992	182.9050424	250.2982166	179.5531496	179.477426	235.3556875	212.2621684	217.8936138	156.6990098	60.93455884	67.36687535	0	45.27284988
OG0001828	353.4072804	410.0320349	60.92737772	64.28130386	101.9709191	129.7842974	215.4267098	234.2664059	101.5188752	94.98648232	176.9608103	212.9215062	261.9464439	252.9703775	65.37277604	62.53337757	232.9778502	219.8544278
OG0001830	143.1971803	151.023317	113.3962418	127.686582	214.0621212	181.8971933	112.7598575	121.7778604	155.7697892	214.3677821	179.5911312	212.1803708	86.2903464	113.7240718	162.9961216	186.593154	187.5569584	191.4508928
OG0001834	15.24764532	71.24597687	54.90198787	132.456025	189.3671134	175.6101962	40.03006691	65.45774826	115.0463024	200.9612136	19.92999224	57.25828631	118.6737009	216.9446183	316.7893411	440.3779691	110.4197542	75.74769177
OG0001840	1020.648557	197.4580939	37.47836615	50.26324585	969.7810388	602.4595396	53.93219049	83.13957016	255.7695971	138.0509842	936.0526028	363.62482	263.4862441	131.3625627	96.91098039	78.44263412	209.0927261	795.0888912
OG0001842	285.5338181	285.3383103	258.0703722	302.4634572	131.6205746	136.1954633	983.6007719	1077.092227	954.3933632	910.7888522	943.2777725	990.7443418	622.0736804	522.0798147	611.0967864	681.4214826	676.6146642	851.8959613
OG0001844	2926.720906	5059.417441	537.3124856	1712.763389	1358.616583	1456.061932	1813.557807	2099.682756	1884.117491	2768.386108	319.5369086	520.7777469	994.6312021	758.8979961	1247.550286	1642.986455	815.2266962	242.3014762
OG0001851	470.2149785	639.4838256	304.1546198	641.2574276	403.8512093	388.0529206	210.5784289	268.4079687	520.6744066	568.6362315	99.43095032	161.6121328	225.585622	305.3303664	264.3437344	293.131501	194.2134684	243.5265062
OG0001853	234.2673664	246.766804	425.2168139	513.4605536	493.0704296	508.6740655	538.3737013	648.1810219	240.9415986	247.8107004	438.4576393	312.5657967	400.4039899	341.5456657	184.4708804	179.3429073	124.5158931	441.4872206
OG0001920	175.9007103	220.4849325	193.0486598	237.2921353	87.46494302	83.32488415	65.21624241	64.99752144	52.46875979	56.21906106	42.92613714	56.02140817	58.85365247	71.82819881	54.75306762	54.17545432	23.10200532	45.27284988
OG0001921	193.9239697	284.4199331	356.3423254	459.5231027	113.9450464	137.148269	494.5242188	528.3398052	543.4173101	508.7032651	399.0378667	433.2766748	628.7867057	550.041674	121.9871849	133.4931529	339.0904509	423.4313428
OG0001923	178.8178034	192.5188134	124.343319	102.747147	754.6355329	818.2193455	308.9174397	516.8035684	513.6869947	467.6709915	597.0237237	529.4532448	522.497138	518.8895355	149.1291691	141.480508	131.9555219	297.0845835
OG0001925	215.864885	257.9601928	181.3947265	155.5065038	508.8897429	472.2571227	96.10794347	115.7493505	77.28960454	70.59489579	313.6236142	365.8581411	129.9264096	76.94015213	33.43758064	44.60814964	89.66710539	405.680243
OG0001931	856.9033734	930.0907908	252.4203317	485.7514726	433.420263	444.7549949	261.7213562	291.7653446	297.866487	406.1241967	118.4848989	167.0653029	276.0745652	249.5924348	256.8951999	292.1255292	190.6933493	169.2583193
OG0001933	1250.188774	1510.571221	695.0607673	858.6920649	290.2617597	255.2530946	57.75074798	54.78890637	269.6284843	272.8484645	283.6213105	267.7035576	163.4901377	103.7779071	116.1321613	112.5268493	319.5124803	363.07642
OG0001935	531.9494185	731.750027	483.1453566	1015.151963	213.9412183	207.9321017	536.11732	729.599067	377.2399783	474.2959267	166.2314661	312.320404	349.7765905	513.8226214	382.8863683	429.7785112	357.4976589	294.4214747
OG0001936	248.3087938	353.0546087	449.3452446	586.2208978	547.7161648	536.209136	485.0451861	523.6573722	389.9900356	324.2373485	950.899352	966.8693715	291.5970377	254.8470124	316.7996423	373.184294	588.7565633	456.3355317
OG0001938	166.2538837	176.5159581	465.8637284	424.8165157	230.7443492	226.7601502	461.3152111	422.4518811	460.8035385	408.9673779	537.0147361	453.1138205	347.3543072	268.473258	286.3707941	296.5572425	357.1021839	630.2631685
OG0001943	225.0172644	204.5988767	258.5305783	430.5508765	86.38392895	99.87988288	134.7212826	123.6735565	97.50419755	103.8730389	118.4848989	120.9612282	123.6329483	150.8833184	104.3595149	105.8334619	131.9555219	116.584986
OG0001945	64.445878	77.31187126	551.5118364	665.7853253	1232.18535	1244.959724	1455.728078	1569.961694	818.3937433	851.825152	1147.831767	1300.833903	2096.975693	2215.185405	827.6589645	921.6855945	1120.384608	884.9333056
OG0001947	230.1309285	271.4388457	195.641597	444.0646642	140.4820452	176.5706041	122.8623018	126.3063077	219.0905154	302.087998	170.828505	218.1292837	102.6197805	80.88483859	411.0957116	458.9798867	194.6050279	167.7758554
OG0001948	263.3041106	284.0191443	258.8134339	329.8600443	67.69139404	70.93587623	352.6793957	338.768459	141.6507878	156.2134193	107.5343538	96.42196266	128.5278626	111.0986596	107.1329054	96.46855992	110.0281948	121.3194016
OG0001951	244.3065421	299.8447981	120.2421957	241.9016275	184.1659185	196.2830386	176.7267022	186.3399542	144.7721587	194.9840714	91.54655778	121.2090996	168.5249067	169.2724633	102.6946882	120.6360488	49.72804535	116.584986
OG0001953	119.5818536	133.7893959	89.08706634	109.1539597	89.280857	107.3274784	47.92504179	44.29250536	85.94917945	77.59784483	74.24469638	79.81705963	76.25996772	67.4012172	36.13331621	39.47255825	41.8968571	74.57296488
OG0001955	563.3985986	1225.415785	1337.822667	547.5912628	4064.219367	3183.245228	465.0496745	939.080125	1975.326924	1377.367804	4989.690379	5042.469574	3212.322474	3581.371821	195.2498607	397.7575954	4892.56618	3270.448536
OG0001956	68.02077552	74.13559449	189.1172499	224.1514748	76.80652362	64.63620887	50.54225535	55.48040004	73.27789965	64.45459375	124.8362152	91.96027801	52.44690892	51.41979484	26.86226797	28.69889309	42.67997593	127.5333222
OG0001962	213.5895524	294.3622334	425.1316743	647.4581974	718.8719842	752.2020752	343.0261682	372.5068908	427.9904977	428.6709464	401.6659975	585.2243029	541.518775	463.9003812	344.0589013	397.1513942	398.5957348	379.398318
OG0001967	84.89032457	72.21607947	83.07468784	98.16563935	79.27436495	81.2266844	147.0788212	149.3712838	102.2605724	126.3293237	122.2080843	151.204014	38.46143949	29.08784014	77.18028798	81.16147663	32.88707503	63.6157516
OG0001969	70.36757687	40.01181002	404.479256	398.6707277	411.5178749	385.1311521	335.604437	399.4399637	379.9184119	330.5181941	466.9378172	676.4434455	131.6032674	119.9188434	251.0259132	228.0756417	1040.764918	671.1004627
OG0001970	337.0482226	375.0849814	611.7040725	783.429574	592.0590774	551.2335639	500.3172709	436.5816517	262.6024268	301.9619934	228.4261825	359.4184429	210.4799164	183.7225516	380.5892085	438.9420174	226.6815749	122.2899568
OG0001976	1026.669437	1152.484893	1029.304434	1269.073498	291.3664802	339.2241634	678.0295041	713.8711905	397.8975087	375.264373	689.665336	609.0224331	913.5322619	628.8565843	351.5074358	359.3896928	322.2533962	733.2426275
OG0001982	322.1083306	396.1953083	199.9223336	503.392705	132.2108652	248.722828	191.356926	245.1082653	165.7299353	207.0999002	135.3487385	224.8218107	156.7771123	153.0470784	282.965863	311.5602182	150.7464581	74.27410489
OG0001983	111.1135325	146.5999562	26.24899909	71.44287603	232.1003581	233.7136044	118.0873888	162.7259356	128.0817422	182.7890859	122.3526315	164.5741956	110.8670118	138.7527508	158.2456999	197.3315749	240.0259197	215.1200122
OG0001984	789.3639182	922.046648	425.4996695	693.070523	544.4897171	460.5599126	310.6336453	345.804508	981.5329407	1133.067463	694.485766	1034.369703	433.68661	518.5123319	515.3751944	577.5365245	543.0968203	494.8085771
OG0001988	37.78218906	42.91277387	32.6415355	12.56560569	1128.699589	1221.154787	199.1227564	183.1102923	254.6146899	221.1542616	565.0481318	558.454195	238.3123991	154.822375	318.3852292	283.1624118	294.0611185	561.9159603
OG0001989	81.22645571	82.91223653	27.86099312	21.97636641	158.7028218	156.7517391	164.9702647	158.7719067	140.3160301	116.6350452	129.8734659	119.474	186.1465982	138.8709788	55.15243585	49.34296351	109.245076	129.6046291
OG0001993	77.10897889	80.12406755	91.05149844	96.90331726	57.87692422	85.06324771	108.206764	114.3069605	152.0583304	155.0826086	415.9017063	536.1482505	118.1772167	87.82651089	62.12473956	59.31104571	218.490152	522.6084741
OG0001994	111.3512755	135.3124603	86.97809504	113.2012919	85.53760873	59.04607766	176.3366945	188.6503159	88.88624091	66.39635725	514.8946348	241.4267137	107.5482599	163.6425587	126.5458465	113.8892915	145.2685419	656.3083728
OG0001996	645.8721116	796.704186	174.777037	169.1421064	174.896697	157.6361252	157.8484405	168.2890281	494.0669486	450.7104467	418.3130163	473.1839653	721.510368	578.5665237	241.206526	270.8782786	304.6293071	439.1170537
OG0001998	215.565883	230.7062165	265.431689	231.3937083	157.3254771	204.7037123	859.2089018	923.9428153	94.83022307	76.89512676	95.05073224	111.2942448	90.0650246	80.13230801	63.94646092	58.6071676	116.2931454	130.788233
OG0002000	315.3275479	293.2446298	385.475603	496.0399052	144.0143061	176.038452	501.9472371	447.5965288	380.8072594	400.9547764	409.1145584	469.4683734	798.7101593	854.2441828	344.612787	325.8593159	332.4339409	528.1832486
OG0002001	63.47302747	93.10448752	62.284236	115.7451412	681.5983347	762.5815754	106.1125641	153.3374239	602.8259181	493.660252	401.6659975	431.0433538	184.7872105	175.0356089	253.5853564	272.1420368	218.094677	182.2750034
OG0002002	139.7068784	146.4023983	694.7490605	835.6407631	239.0558302	237.7072793	201.6966358	208.8893379	170.6364332	176.2449229	161.851248	219.8643833	272.9935662	278.6765217	123.1385381	142.5871776	81.05279832	72.49574
OG0002007	58.51980349	40.38490074	48.99058881	75.83260728	235.3220645	243.6876554	113.4407621	119.0937807	267.1016601	248.4552625	257.3356218	263.9805296	397.0474772	276.8055167	230.58761	238.5512412	294.452678	303.5944051
OG0002009	143.8695702	193.1408537	151.9503077	128.4816721	181.8118681	181.623515	263.7374688	278.5000852	139.8686336	132.9494126	287.5591266	345.5302101	83.63310721	76.00558798	70.68263025	70.28610662	160.9309184	215.4218312
OG0002013	65.34288411	80.17913013	291.2844074	223.3264797	94.89454409	157.6310571	211.5236292	196.49032	171.7229676	151.8597981	121.9890734	132.3608325	233.4146877	187.4739447	139.0641388	136.849413	130.7808437	130.196431
OG0002014	246.918799	220.5356568	153.5371276	231.5791745	122.4675147	137.8248624	203.2897037	219.3171086	148.3394399	155.5672417	78.62710457	68.90328324	104.6113114	106.4070725	75.99089966	70.8923078	102.9801254	66.28181943
OG0002016	222.4093832	315.1405163	273.1533639	594.2595931	676.1008092	574.2301373	425.9618045	606.8874883	575.0754437	811.9220738	217.6968384	414.9341935	146.2880103	193.670593	337.4027641	401.4824096	582.2449303	263.3548309
OG0002025	1535.740095	1770.351149	308.5097474	685.7860383	183.9170008	193.1712158	653.9262544	932.2292048	810.3643881	944.0637644	225.4542046	360.5983106	325.8614378	437.2559196	413.8374062	527.4745782	442.0705764	311.5778135
OG0002027	319.1839449	356.3263273	285.7687234	335.6769869	134.0741921	168.7150253	668.2055142	709.891209	412.6155161	344.8988752	309.4602169	368.3368548	556.623082	494.4914058	284.0752192	296.4545307	74.0047289	54.74168123
OG0002031	87.78991505	84.82007161	180.0370196	237.0194233	196.3320681	211.2947963	51.96584791	51.00501148	153.8389982	132.3048505	172.3615813	204.4938797	147.1257399	219.7520641	69.01701115	69.88432211	214.1829985	260.3958211
OG0002041	156.1563661	161.6557349	122.2221849	147.7591768	100.1739702	122.2454758	90.05874773	86.39287774	84.12689335	116.7965896	83.00294243	119.9697427	94.26206398	100.9629548	134.6417695	137.6660727	116.1756776	69.50714011
OG0002042	822.5735639	1300.049946	655.9421216	2158.18448	730.6683131	613.153263	1257.249328	1550.410705	1586.845551	1823.676166	707.62204	1239.852589	1092.65256	2054.455383	950.0051053	1206.25979	2248.334145	1135.670919
OG0002043	146.5314176	180.4934789	26.98470649	46.14704973	326.174659	252.5821978	201.3538237	200.1277267	183.4162178	198.8611366	248.5751857	305.377527	191.1813671	464.281338	230.6676421	241.6738822	523.9104091	410.4176177
OG0002047	88.97279628	117.7995555	287.0178137	438.3615802	219.1187067	231.9727068	91.13051814	116.4985167	198.4300122	180.1219881	139.9479675	181.193971	84.89040091	103.7779071	150.6339315	170.280099	178.1673637	172.2143701
OG0002049	169.7791906	293.6824608	1625.288807	1696.118351	83.00575999	95.92421886	1638.332785	1157.141126	110.5842283	117.2812228	145.4232401	118.9757785	118.3170714	57.9880168	144.770984	145.2063292	117.0723486	134.3390447
OG0002052	137.1952613	178.8279192	266.0816912	213.4235204	411.2381388	428.5851729	195.4753905	223.1344535	145.6610063	171.3985914	200.3927869	211.1839279	80.69615863	57.23736287	81.30075387	85.1914054	117.4678237	242.6388033
OG0002054	155.1485105	125.4585939	180.4335832	266.0174392	5876.28105	5756.552913	140.5572398	143.0855544	243.0210262	118.0889447	2216.392536	2264.304959	3399.3082	1034.023925	366.5637766	339.2501187	57.16767418	629.0854826
OG0002058	227.7126584	257.2747471	407.6217817	491.2633289	338.9168753	330.7300021	141.9293462	155.7158392	78.90082651	62.91992211	188.3077652	182.6316249	190.9030563	214.8709368	146.1980915	136.6470102	218.1025082	367.2101567
OG0002060	493.6567382	540.3614983	998.3942574	1040.365757	2409.561391	2443.38148	1264.094843	1475.205722	1173.489824	1098.986444	1592.642912	1695.685559	1972.366558	1878.701023	1256.741302	1333.241819	837.0248086	724.2561147
OG0002061	1149.540313	1204.258738	182.7815675	273.0958808	676.3331324	639.5302692	400.7764871	442.5784417	592.6145759	578.8135277	414.8088419	495.2469959	519.0021692	382.2705185	214.1849862	221.1315166	682.3940812	452.4266798
OG0002065	645.6489539	677.7993743	1822.540701	3269.636996	3644.802503	3323.403958	287.2928199	405.3796579	907.7184625	1165.644503	628.9993157	980.829487	225.319898	331.224174	833.6811839	1096.398414	384.0806274	1.047489468
OG0002067	105.3070588	114.8718946	189.173821	170.4861873	247.7205372	281.6174305	130.0021463	134.7230371	111.1787752	117.2812228	139.7289566	118.7303859	143.3510617	131.7397663	63.15406364	70.68990508	80.2696795	144.99148
OG0002072	35.21806428	63.54455691	31.22725754	71.36056857	716.4373319	774.3243986	362.756097	441.3061856	929.5353593	934.1594782	872.0992288	943.403389	913.5266677	1092.768225	488.1159353	565.0167582	983.9261533	827.339139
OG0002078	157.8074408	126.4193526	180.518157	177.1528173	89.57007568	98.65339897	527.2183648	580.6470625	464.0423325	383.6679119	324.3529584	397.3353263	446.9756031	411.3583587	201.7261237	231.8095188	184.4244831	218.3749229
OG0002091	347.2770094	456.3636946	107.8528378	199.4584135	143.5970726	74.10091425	82.46367978	101.5036581	122.6252885	207.9076221	179.6108422	194.3336322	48.11001485	116.5390241	292.3224901	353.9943009	218.490152	172.2143701
OG0002092	119.2142998	123.120937	128.7564319	131.937488	106.257045	89.48264428	91.51709345	98.3316688	94.23418985	80.44910321	124.1835627	137.3207386	85.03165415	74.50240347	43.42257884	38.86837103	87.5918405	165.1186646
OG0002093	352.1193838	359.6747998	109.7194019	159.6191332	245.5442852	279.6104569	424.3747434	453.0748427	334.526246	328.1580307	430.2425403	480.3995008	118.410774	135.1177091	263.6979306	300.0786471	324.9982277	450.9501339
OG0002096	328.0329466	248.8631867	369.6628439	511.0739116	186.2591979	177.9947445	258.5995782	323.064805	505.3945525	472.5496319	377.4565322	379.191142	382.9221531	302.5135375	342.4035833	414.9718963	547.787702	493.861694
OG0002098	2226.614201	2415.446352	1395.694356	1922.455638	2656.833877	2925.876196	3209.690646	2713.953482	4493.213524	3732.300446	4684.989269	2891.915266	3894.252565	3727.372135	3815.209885	3527.823013	1463.903596	2950.549987
OG0002101	486.6688418	457.4953141	161.1145461	221.461667	96.16520975	92.30305046	396.7871672	335.0779936	86.35793042	90.78794378	351.5146907	309.8392116	131.0438486	99.83697392	67.67072816	72.20037313	51.294283	76.04655176
OG0002103	593.1762843	695.6983847	186.4301218	320.5878344	401.2411293	407.625982	326.3798318	335.4234521	432.3841989	486.4101401	157.030818	191.6045685	267.6818849	310.584944	181.7941624	181.5491977	118.2509425	175.7651819
OG0002104	209.4049825	248.1280178	59.11710192	81.37436862	127.0879016	129.8932619	324.9635331	329.9445614	179.554636	159.6042359	170.1714722	164.0933252	316.0702106	208.1188046	99.60354636	107.0418363	182.4666861	217.197237
OG0002105	902.5485867	848.7613533	213.1200927	245.5711685	357.5335496	412.7473125	644.1777775	514.0923826	310.0561839	444.7300736	690.1033578	272.6585062	481.4078288	409.964019	503.4892351	478.4155826	544.6591423	430.8318263
OG0002110	288.399862	299.5401185	385.871318	713.3307788	964.866692	947.0001561	180.0205298	234.2819774	402.6613154	431.8097538	358.5120891	576.5463263	213.1385542	174.1517139	482.730011	528.7655249	294.057203	274.2972491
OG0002111	109.9452367	103.9077663	208.9445784	229.6647029	481.9639583	410.8062244	342.983263	368.8164254	280.0181905	257.6632924	321.9460286	354.6766636	372.0092913	417.7389172	164.6609483	173.6041357	417.0029428	389.4116072
OG0002116	130.2277846	178.2272365	257.0880147	319.7375984	360.8856414	305.9089073	190.7991592	203.9871726	168.1110955	169.7879939	169.7312603	209.200957	267.8217396	338.3553865	188.4328668	204.1155904	211.833642	219.2655849
OG0002120	398.9445613	358.1387206	497.9675554	551.9807197	268.2337274	303.8487184	186.5519794	219.2138747	267.3216425	343.2317371	171.2687169	266.9574647	298.757598	410.1854619	140.8898221	176.2202664	160.9270028	186.7135181
OG0002124	24.2920923	39.36674352	98.43318087	125.4085858	202.1306655	179.1376045	116.3158355	90.08449658	126.1925696	115.5042345	232.151558	231.7597303	108.2475334	77.88034619	116.2446818	102.3090364	50.51507977	210.3855965
OG0002130	450.2518523	506.2720862	18.92303921	37.20269795	61.49689895	74.31124104	400.5619614	368.5280627	175.5399584	225.0313268	147.611159	155.9160487	50.62739935	127.2358427	102.5370011	111.3698308	108.4658728	155.0491543
